FALSE.	TRUE.	uniprotKb	protein	gene	isSumo	predict
0.261609159111977	0.738390840888023	P16521	Elongation factor 3A (EF-3) (EF-3A) (Eukaryotic elongation factor 3) (eEF3) (Translation elongation factor 3A) (Yeast elongation factor 3)	YEF3	TRUE	TRUE
0.960595713853836	0.039404286146164	P16522	Anaphase-promoting complex subunit CDC23 (Cell division control protein 23)	CDC23	FALSE	FALSE
0.820889022350311	0.179110977649689	P16523	Meiotic recombination 1 protein	MER1	FALSE	FALSE
0.98042853474617	0.0195714652538299	P16547	Mitochondrial outer membrane protein OM45 (Outer membrane protein of 45 kDa)	OM45	FALSE	FALSE
0.904615907073021	0.095384092926979	P16550	Protein APA1 [Includes: Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 (Ap4A phosphorylase 1) (EC 2.7.7.53) (ADP-sulfurylase) (EC 2.7.7.5) (ATP adenylyltransferase) (Diadenosine tetraphosphate alpha,beta-phosphorylase (ADP-forming))]	APA1	TRUE	FALSE
0.954839988946915	0.0451600110530853	P16603	NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)	NCP1	TRUE	FALSE
0.958531129062176	0.0414688709378243	P16622	Ferrochelatase, mitochondrial (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	HEM15	FALSE	FALSE
0.980230579078197	0.0197694209218026	P16639	Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1)	ATE1	FALSE	FALSE
0.115	0.885	P16649	General transcriptional corepressor TUP1 (Flocculation suppressor protein) (Glucose repression regulatory protein TUP1) (Repressor AER2)	TUP1	TRUE	TRUE
0.975367080271244	0.0246329197287559	P16658	tRNA-splicing endonuclease subunit SEN2 (EC 4.6.1.16) (Splicing endonuclease protein 2) (tRNA-intron endonuclease SEN2)	SEN2	FALSE	FALSE
0.968351457118988	0.0316485428810119	P16661	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)	ALG1	FALSE	FALSE
0.980739723443985	0.019260276556015	P16664	Guanine nucleotide exchange factor subunit RGP1 (Reduced growth phenotype protein 1) (Rgp1p)	RGP1	FALSE	FALSE
0.851802288666368	0.148197711333632	P16861	ATP-dependent 6-phosphofructokinase subunit alpha (EC 2.7.1.11) (ATP-dependent 6-phosphofructokinase) (ATP-PFK) (Phosphofructokinase 1) (Phosphohexokinase)	PFK1	FALSE	FALSE
0.710691177323461	0.289308822676539	P16862	ATP-dependent 6-phosphofructokinase subunit beta (EC 2.7.1.11) (ATP-dependent 6-phosphofructokinase) (ATP-PFK) (Phosphofructokinase 2) (Phosphohexokinase)	PFK2	FALSE	TRUE
0.834839692413807	0.165160307586193	P16892	Mitogen-activated protein kinase FUS3 (MAP kinase FUS3) (EC 2.7.11.24)	FUS3	FALSE	FALSE
0.981545350253582	0.018454649746418	P16965	ATPase-stabilizing factor 15 kDa protein	STF2	FALSE	FALSE
0.98466490238905	0.0153350976109504	P17064	Purine-cytosine permease FCY2 (PCP FCY2) (Cytosine/purine transport protein FCY2) (Fluorocytosine resistance protein 2)	FCY2	FALSE	FALSE
0.979816928207874	0.0201830717921258	P17065	Rab guanine nucleotide exchange factor SEC2 (GDP-GTP exchange factor SEC2)	SEC2	FALSE	FALSE
0.354760969951749	0.645239030048251	P17076	60S ribosomal protein L8-A (L4) (L4-2) (L7a-1) (Maintenance of killer protein 7) (RP6) (YL5)	RPL8A	TRUE	TRUE
0.325833333432674	0.674166666567326	P17106	Centromere-binding protein 1 (CBP-1) (Centromere promoter factor 1) (Centromere-binding factor 1)	CBF1	TRUE	TRUE
0.959240950345993	0.040759049654007	P17119	Kinesin-like protein KAR3 (Nuclear fusion protein)	KAR3	FALSE	FALSE
0.97608835786581	0.0239116421341896	P17121	GTPase-activating protein SAC7	SAC7	FALSE	FALSE
0.98205203294754	0.0179479670524597	P17122	Sporulation-specific protein 16	SPO16	FALSE	FALSE
0.938469779342413	0.0615302206575871	P17123	Sporulation-specific protein 12	SPO12	FALSE	FALSE
0.73838566288352	0.26161433711648	P17157	Cyclin-dependent protein kinase PHO85 (EC 2.7.11.22) (Negative regulator of the PHO system) (Serine/threonine-protein kinase PHO85)	PHO85	FALSE	TRUE
0.95419825553894	0.0458017444610596	P17214	Telomere elongation protein EST1 (Ever shorter telomeres protein 1)	EST1	FALSE	FALSE
0.737334283739328	0.262665716260672	P17255	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 3.6.3.14) (Vacuolar proton pump subunit A) [Cleaved into: Endonuclease PI-SceI (EC 3.1.-.-) (Sce VMA intein) (VMA1-derived endonuclease) (VDE)]	VMA1	TRUE	TRUE
0.990525904297829	0.00947409570217128	P17260	Protein KRE1 (Killer toxin-resistance protein 1)	KRE1	FALSE	FALSE
0.991229694485664	0.00877030551433566	P17261	Cystine transporter (ERD suppressor) (Transmembrane protein ERS1)	ERS1	FALSE	FALSE
0.946916542053223	0.0530834579467774	P17423	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	THR1	FALSE	FALSE
0.980533510446548	0.0194664895534515	P17442	Phosphate system positive regulatory protein PHO81 (CDK inhibitor PHO81)	PHO81	FALSE	FALSE
0.869075400829315	0.130924599170685	P17505	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	MDH1	FALSE	FALSE
0.982748686075211	0.0172513139247894	P17536	Tropomyosin-1	TPM1	FALSE	FALSE
0.97463232755661	0.0253676724433899	P17555	Adenylyl cyclase-associated protein (CAP)	SRV2	FALSE	FALSE
0.988925859630108	0.0110741403698921	P17558	37S ribosomal protein PET123, mitochondrial	PET123	FALSE	FALSE
0.914347362965345	0.0856526370346546	P17629	THO complex subunit HPR1 (Hyperrecombination protein 1)	HPR1	FALSE	FALSE
0.922361487001181	0.0776385129988193	P17649	4-aminobutyrate aminotransferase (EC 2.6.1.19) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase)	UGA1	FALSE	FALSE
0.996899029910564	0.00310097008943555	P17695	Glutaredoxin-2, mitochondrial (Glutathione-dependent oxidoreductase 2) (Thioltransferase)	GRX2	FALSE	FALSE
0.781574643477797	0.218425356522203	P17709	Glucokinase-1 (EC 2.7.1.2) (Glucose kinase 1) (GLK-1)	GLK1	FALSE	TRUE
0.971243227422237	0.0287567725777627	P17883	Superkiller protein 3	SKI3	FALSE	FALSE
0.903334762305021	0.0966652376949787	P17890	DNA-directed RNA polymerase III subunit RPC7 (RNA polymerase III subunit C7) (DNA-directed RNA polymerase III 31 kDa polypeptide) (C31)	RPC31	FALSE	FALSE
0.97218825802207	0.02781174197793	P17891	Clathrin light chain (CLC)	CLC1	FALSE	FALSE
0.982286397218704	0.0177136027812957	P17898	Cholinephosphotransferase 1 (EC 2.7.8.2) (Aminoalcohol phosphotransferase CPT1) (Diacylglycerol cholinephosphotransferase 1) (Sn-1,2-diacylglycerol cholinephosphotransferase) (CHOPT)	CPT1	FALSE	FALSE
0.974165314137936	0.0258346858620644	P17967	Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Thioredoxin-related glycoprotein 1)	PDI1	FALSE	FALSE
0.97985449641943	0.0201455035805702	P18238	ADP,ATP carrier protein 3 (ADP/ATP translocase 3) (Adenine nucleotide translocator 3) (ANT 3)	AAC3	FALSE	FALSE
0.986110795140266	0.0138892048597336	P18239	ADP,ATP carrier protein 2 (ADP/ATP translocase 2) (Adenine nucleotide translocator 2) (ANT 2) (Petite colonies protein 9)	PET9	FALSE	FALSE
0.921126572191715	0.0788734278082848	P18408	Phosphoadenosine phosphosulfate reductase (EC 1.8.4.8) (3'-phosphoadenylylsulfate reductase) (PAPS reductase, thioredoxin dependent) (PAdoPS reductase)	MET16	FALSE	FALSE
0.975568724572659	0.0244312754273415	P18409	Mitochondrial distribution and morphology protein 10 (Mitochondrial inheritance component MDM10)	MDM10	FALSE	FALSE
0.93906102642417	0.0609389735758304	P18410	Sporulation-specific protein SPO7	SPO7	FALSE	FALSE
0.994354045987129	0.00564595401287082	P18411	Protein FUN14	FUN14	FALSE	FALSE
0.324839038550854	0.675160961449146	P18412	Ty transcription activator TEC1	TEC1	TRUE	TRUE
0.954758886992931	0.0452411130070687	P18414	ER lumen protein-retaining receptor (HDEL receptor)	ERD2	FALSE	FALSE
0.0891666668653488	0.910833333134651	P18480	SWI/SNF chromatin-remodeling complex subunit SNF5 (SWI/SNF complex subunit SNF5) (Transcription factor TYE4) (Transcription regulatory protein SNF5)	SNF5	TRUE	TRUE
0.95666244238615	0.0433375576138496	P18494	Nitrogen regulatory protein GLN3	GLN3	FALSE	FALSE
0.990127828419209	0.00987217158079146	P18496	Mitochondrial ATPase complex subunit ATP10	ATP10	FALSE	FALSE
0.948609861433506	0.051390138566494	P18544	Acetylornithine aminotransferase, mitochondrial (ACOAT) (EC 2.6.1.11)	ARG8	FALSE	FALSE
0.972401295304298	0.0275987046957016	P18562	Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9) (UMP pyrophosphorylase)	FUR1	FALSE	FALSE
0.985341610908508	0.0146583890914918	P18634	Arrestin-related trafficking adapter 10	ART10	FALSE	FALSE
0.880874401777983	0.119125598222017	P18759	Vesicular-fusion protein SEC18	SEC18	FALSE	FALSE
0.961860001385212	0.038139998614788	P18851	Guanine nucleotide-binding protein subunit beta	STE4	FALSE	FALSE
0.980159560739994	0.019840439260006	P18852	Guanine nucleotide-binding protein subunit gamma	STE18	FALSE	FALSE
0.823333333432674	0.176666666567326	P18888	Transcription regulatory protein SNF6 (SWI/SNF complex component SNF6)	SNF6	FALSE	FALSE
0.979869899451733	0.0201301005482674	P18898	Geranylgeranyl transferase type-1 subunit beta (EC 2.5.1.59) (Cell division cycle protein 43) (Geranylgeranyl transferase type I subunit beta) (GGTase-I-beta) (RAS proteins geranylgeranyltransferase subunit beta) (Type I protein geranyl-geranyltransferase subunit beta) (PGGT)	CDC43	FALSE	FALSE
0.939309128671885	0.0606908713281155	P18899	Stress protein DDR48 (DNA damage-responsive protein 48) (DDRP 48) (Flocculent-specific protein) (YP 75)	DDR48	FALSE	FALSE
0.953439243137836	0.0465607568621635	P18900	Hexaprenyl pyrophosphate synthase, mitochondrial (HPS) (EC 2.5.1.-)	COQ1	FALSE	FALSE
0.599140844643116	0.400859155356884	P18961	Serine/threonine-protein kinase YPK2/YKR2 (EC 2.7.11.1)	YPK2	TRUE	TRUE
0.98185642182827	0.0181435781717301	P18962	Dipeptidyl aminopeptidase B (DPAP B) (EC 3.4.14.-) (YSCV)	DAP2	FALSE	FALSE
0.940546746850014	0.0594532531499863	P18963	Inhibitory regulator protein IRA1	IRA1	FALSE	FALSE
0.872320555448532	0.127679444551468	P19073	Cell division control protein 42 (Suppressor of RHO3 protein 2)	CDC42	FALSE	FALSE
0.921785742044449	0.0782142579555511	P19097	Fatty acid synthase subunit alpha (EC 2.3.1.86) [Includes: Acyl carrier; 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (Beta-ketoacyl reductase); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41) (Beta-ketoacyl synthase)]	FAS2	FALSE	FALSE
0.979317878782749	0.0206821212172508	P19145	General amino-acid permease GAP1	GAP1	FALSE	FALSE
0.977240256071091	0.0227597439289093	P19146	ADP-ribosylation factor 2	ARF2	FALSE	FALSE
0.94634117230773	0.0536588276922703	P19158	Inhibitory regulator protein IRA2	IRA2	FALSE	FALSE
0.810982411950827	0.189017588049173	P19211	Eukaryotic translation initiation factor 5A-2 (eIF-5A-2) (Anaerobically induced protein 1) (Hypusine-containing protein HP1) (eIF-4D)	ANB1	FALSE	FALSE
0.783773408532143	0.216226591467857	P19262	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex)	KGD2	FALSE	TRUE
0.59826503008604	0.40173496991396	P19263	Mediator of RNA polymerase II transcription subunit 14 (Glucose repression regulatory protein 1) (Mediator complex subunit 14)	RGR1	TRUE	TRUE
0.873304302617907	0.126695697382093	P19358	S-adenosylmethionine synthase 2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)	SAM2	FALSE	FALSE
0.910563166439533	0.0894368335604667	P19414	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)	ACO1	FALSE	FALSE
0.965808173120022	0.0341918268799781	P19454	Casein kinase II subunit alpha' (CK II) (EC 2.7.11.1)	CKA2	FALSE	FALSE
0.984438471794128	0.0155615282058715	P19516	Cytochrome c oxidase assembly protein COX11, mitochondrial	COX11	FALSE	FALSE
0.819459380432963	0.180540619567037	P19524	Myosin-2 (Cell division control protein 66) (Class V unconventional myosin MYO2) (Type V myosin heavy chain MYO2) (Myosin V MYO2)	MYO2	FALSE	FALSE
0.980233899652958	0.0197661003470421	P19541	Regulator of drug sensitivity 2	RDS2	FALSE	FALSE
0.884436527341604	0.115563472658396	P19657	Plasma membrane ATPase 2 (EC 3.6.3.6) (Proton pump 2)	PMA2	FALSE	FALSE
0.944061776399612	0.0559382236003876	P19658	Exocyst complex component EXO70 (Exocyst complex protein of 70 kDa)	EXO70	FALSE	FALSE
0.295998737812042	0.704001262187958	P19659	Mediator of RNA polymerase II transcription subunit 15 (Autonomous replication regulatory protein 3) (Basal expression activator protein 1) (Defective silencing suppressor protein 4) (Mediator complex subunit 15) (Transcription regulatory protein GAL11) (Ty insertion suppressor protein 13)	GAL11	TRUE	TRUE
0.977213590741158	0.0227864092588425	P19735	Pre-mRNA-splicing factor 6	PRP6	FALSE	FALSE
0.969103896915913	0.0308961030840874	P19736	Pre-mRNA-splicing factor PRP9	PRP9	FALSE	FALSE
0.979258002340794	0.0207419976592064	P19807	Choline transport protein	HNM1	FALSE	FALSE
0.984713104069233	0.015286895930767	P19812	E3 ubiquitin-protein ligase UBR1 (EC 6.3.2.-) (N-end-recognizing protein) (N-recognin-1)	UBR1	TRUE	FALSE
0.722932696789503	0.277067303210497	P19880	AP-1-like transcription factor YAP1 (Phenanthroline resistance protein PAR1) (Pleiotropic drug resistance protein PDR4)	YAP1	FALSE	TRUE
0.972945491075516	0.0270545089244842	P19881	4-nitrophenylphosphatase (PNPPase) (EC 3.1.3.41)	PHO13	FALSE	FALSE
0.354067020863295	0.645932979136705	P19882	Heat shock protein 60, mitochondrial (CPN60) (P66) (Stimulator factor I 66 kDa component)	HSP60	TRUE	TRUE
0.94968894213438	0.0503110578656196	P19955	37S ribosomal protein YMR-31, mitochondrial	YMR31	FALSE	FALSE
0.99808622688055	0.00191377311944962	P19956	54S ribosomal protein L44, mitochondrial (YmL44)	MRPL44	FALSE	FALSE
0.961360214650631	0.0386397853493691	P20048	Dolichol kinase (EC 2.7.1.108)	SEC59	FALSE	FALSE
0.820042967647314	0.179957032352686	P20049	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	TYR1	FALSE	FALSE
0.940859654247761	0.0591403457522393	P20050	Meiosis-specific protein HOP1	HOP1	FALSE	FALSE
0.491942185610533	0.508057814389467	P20051	Dihydroorotase (DHOase) (EC 3.5.2.3)	URA4	TRUE	TRUE
0.986290003061295	0.0137099969387054	P20052	PHO85 cyclin PHO80 (Aminoglycoside antibiotic sensitivity protein 3) (Phosphate system cyclin PHO80)	PHO80	FALSE	FALSE
0.942784566283226	0.057215433716774	P20053	U4/U6 small nuclear ribonucleoprotein PRP4 (Pre-mRNA-processing protein 4)	PRP4	FALSE	FALSE
0.941659117937088	0.058340882062912	P20081	FK506-binding protein 1 (FKBP) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)	FPR1	FALSE	FALSE
0.995700453817844	0.00429954618215556	P20084	54S ribosomal protein L33, mitochondrial (YmL33)	MRPL33	FALSE	FALSE
0.939692878127098	0.0603071218729019	P20095	Pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2 (EC 3.6.4.13) (Pre-mRNA-processing protein 2)	PRP2	FALSE	FALSE
0.914727268964052	0.0852727310359478	P20107	Zinc/cadmium resistance protein	ZRC1	FALSE	FALSE
0.973413106203079	0.0265868937969208	P20133	Geranylgeranyl transferase type-2 subunit beta (EC 2.5.1.60) (Geranylgeranyl transferase type II subunit beta) (GGTase-II-beta) (Type II protein geranyl-geranyltransferase subunit beta) (PGGT) (YPT1/SEC4 proteins geranylgeranyltransferase subunit beta)	BET2	FALSE	FALSE
0.963286363482475	0.0367136365175247	P20134	Flocculation suppression protein (Protein SFL1)	SFL1	FALSE	FALSE
0.953785195946693	0.0462148040533066	P20424	Signal recognition particle subunit SRP54 (Signal recognition particle 54 kDa protein homolog)	SRP54	FALSE	FALSE
0.248177710771561	0.751822289228439	P20433	DNA-directed RNA polymerase II subunit RPB4 (RNA polymerase II subunit B4) (B32) (DNA-directed RNA polymerase II 32 kDa polypeptide)	RPB4	TRUE	TRUE
0.719865117520094	0.280134882479906	P20434	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (ABC27) (DNA-directed RNA polymerases I, II, and III 27 kDa polypeptide)	RPB5	FALSE	TRUE
0.486327653080225	0.513672346919775	P20435	DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (ABC23) (DNA-directed RNA polymerases I, II, and III 23 kDa polypeptide)	RPO26	TRUE	TRUE
0.812019885405898	0.187980114594102	P20436	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (ABC14.4) (ABC14.5) (DNA-directed RNA polymerases I, II, and III 14.5 kDa polypeptide)	RPB8	FALSE	FALSE
0.98024753510952	0.01975246489048	P20437	G1/S-specific cyclin CLN1	CLN1	FALSE	FALSE
0.971155485957861	0.0288445140421391	P20438	G1/S-specific cyclin CLN2	CLN2	FALSE	FALSE
0.711058431267738	0.288941568732262	P20447	ATP-dependent RNA helicase DBP3 (EC 3.6.4.13) (DEAD box protein 3) (Helicase CA3)	DBP3	FALSE	TRUE
0.811418291032314	0.188581708967686	P20448	ATP-dependent RNA helicase HCA4 (EC 3.6.4.13) (DEAD box protein 4) (Helicase CA4) (Helicase UF1)	HCA4	FALSE	FALSE
0.931171087026596	0.0688289129734039	P20449	ATP-dependent RNA helicase DBP5 (EC 3.6.4.13) (DEAD box protein 5) (Helicase CA5/6) (Ribonucleic acid-trafficking protein 8)	DBP5	FALSE	FALSE
0.939889211803675	0.0601107881963253	P20457	DNA primase large subunit (EC 2.7.7.-) (DNA polymerase alpha:primase complex p58 subunit) (DNA polymerase-primase complex p58 subunit) (Pol alpha-primase complex p58 subunit) (DNA primase 58 kDa subunit)	PRI2	FALSE	FALSE
0.425471271201968	0.574528728798032	P20459	Eukaryotic translation initiation factor 2 subunit alpha (eIF-2-alpha)	SUI2	TRUE	TRUE
0.883176053166389	0.116823946833611	P20484	Protein MAK11 (Maintenance of killer protein 11)	MAK11	FALSE	FALSE
0.972131145298481	0.027868854701519	P20485	Choline kinase (EC 2.7.1.32)	CKI1	FALSE	FALSE
0.234808743149042	0.765191256850958	P20486	Cyclin-dependent kinases regulatory subunit (Cell division control protein CKS1)	CKS1	TRUE	TRUE
0.868257932662964	0.131742067337036	P20604	Serine/threonine-protein phosphatase PP1-1 (EC 3.1.3.16)	SIT4	FALSE	FALSE
0.953335891664028	0.0466641083359718	P20606	Small COPII coat GTPase SAR1 (EC 3.6.5.-) (GTP-binding protein SAR1) (Secretion-associated RAS-related protein 1)	SAR1	FALSE	FALSE
0.960849816799164	0.0391501832008362	P20676	Nucleoporin NUP1 (Nuclear pore protein NUP1)	NUP1	FALSE	FALSE
0.937074430882931	0.0629255691170693	P20795	Vacuolar protein sorting-associated protein 33 (Protein SLP1) (Vacuolar morphogenesis protein 5)	VPS33	FALSE	FALSE
0.983716115355492	0.0162838846445084	P20840	Alpha-agglutinin (AG-alpha-1)	SAG1	FALSE	FALSE
0.753347426503897	0.246652573496103	P20967	2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)	KGD1	FALSE	TRUE
0.962597867250442	0.0374021327495575	P21147	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta 9 fatty acid desaturase) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)	OLE1	FALSE	FALSE
0.932561324089766	0.0674386759102344	P21182	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase alpha chain; S-adenosylmethionine decarboxylase beta chain]	SPE2	FALSE	FALSE
0.976253645122051	0.0237463548779487	P21190	Meiosis-inducing protein 1	IME1	FALSE	FALSE
0.945337972193956	0.0546620278060437	P21192	Metallothionein expression activator	ACE2	FALSE	FALSE
0.456468940973282	0.543531059026718	P21242	Probable proteasome subunit alpha type-7 (EC 3.4.25.1) (Macropain subunit C1) (Multicatalytic endopeptidase complex subunit C1) (Proteasome component C1) (Proteinase YSCE subunit 1)	PRE10	TRUE	TRUE
0.927135949730873	0.0728640502691269	P21243	Proteasome subunit alpha type-1 (EC 3.4.25.1) (Macropain subunit C7-alpha) (Multicatalytic endopeptidase complex C7) (Proteasome component C7-alpha) (Proteasome component Y8) (Proteinase YSCE subunit 7) (SCL1 suppressor protein)	SCL1	FALSE	FALSE
0.933513293862343	0.0664867061376572	P21264	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC)	ADE2	FALSE	FALSE
0.979169495403767	0.0208305045962334	P21268	Cyclin-dependent kinase inhibitor FAR1 (CKI FAR1) (Factor arrest protein)	FAR1	FALSE	FALSE
0.981466816365719	0.0185331836342811	P21269	CCA tRNA nucleotidyltransferase, mitochondrial (EC 2.7.7.72) (CCA-adding enzyme) (tRNA CCA-pyrophosphorylase) (tRNA adenylyltransferase) (tRNA nucleotidyltransferase)	CCA1	FALSE	FALSE
0.955261949002743	0.0447380509972573	P21304	Periodic tryptophan protein 1	PWP1	FALSE	FALSE
0.996714915931225	0.00328508406877515	P21306	ATP synthase subunit epsilon, mitochondrial (ATPase subunit epsilon)	ATP15	FALSE	FALSE
0.979253294467926	0.020746705532074	P21339	Morphogenesis-related protein MSB1 (Multicopy suppressor of bud emergence 1)	MSB1	FALSE	FALSE
0.968432482779026	0.031567517220974	P21372	Pre-mRNA-processing ATP-dependent RNA helicase PRP5 (EC 3.6.4.13)	PRP5	FALSE	FALSE
0.906868374794722	0.0931316252052784	P21373	NAD(+) kinase (EC 2.7.1.23) (Unknown transcript 1 protein)	UTR1	FALSE	FALSE
0.986349580585957	0.0136504194140434	P21374	Pre-mRNA-splicing factor ISY1 (Interactor of SYF1) (PRP19-associated complex protein 30)	ISY1	FALSE	FALSE
0.87332951888442	0.12667048111558	P21375	Fumarate reductase 2 (FRDS2) (EC 1.3.1.6) (NADH-dependent fumarate reductase) (Osmotic sensitivity protein 1) (Soluble fumarate reductase, mitochondrial isozyme)	OSM1	FALSE	FALSE
0.861644189208746	0.138355810791254	P21524	Ribonucleoside-diphosphate reductase large chain 1 (EC 1.17.4.1) (Ribonucleotide reductase R1 subunit 1) (Ribonucleotide reductase large subunit 1)	RNR1	FALSE	FALSE
0.408912275880575	0.591087724119425	P21538	DNA-binding protein REB1 (QBP)	REB1	TRUE	TRUE
0.975817704498768	0.0241822955012322	P21560	Protein CBP3, mitochondrial	CBP3	FALSE	FALSE
0.943960194289684	0.0560398057103157	P21576	Vacuolar protein sorting-associated protein 1	VPS1	FALSE	FALSE
0.944280174970627	0.0557198250293731	P21592	Protoheme IX farnesyltransferase, mitochondrial (EC 2.5.1.-) (Heme O synthase)	COX10	FALSE	FALSE
0.968584731221199	0.031415268778801	P21595	Cytochrome P450-DIT2 (EC 1.14.14.-) (Cytochrome P450 56)	DIT2	FALSE	FALSE
0.985613437592983	0.0143865624070167	P21623	Spore wall maturation protein DIT1	DIT1	FALSE	FALSE
0.981903230845928	0.0180967691540718	P21651	Recombination protein 107 (Meiotic recombination protein 2)	REC107	FALSE	FALSE
0.98139108300209	0.0186089169979096	P21657	Transcriptional activator protein DAL81 (Regulatory protein UGA35)	DAL81	FALSE	FALSE
0.886422003507614	0.113577996492386	P21672	Ribonucleoside-diphosphate reductase large chain 2 (EC 1.17.4.1) (Ribonucleotide reductase DNA damage-inducible regulatory subunit 2) (Ribonucleotide reductase R1 subunit 2) (Ribonucleotide reductase large subunit 2)	RNR3	FALSE	FALSE
0.907602079510689	0.0923979204893112	P21691	Regulatory protein SIR1 (Heterochromatin protein SIR1) (Silent information regulator 1)	SIR1	FALSE	FALSE
0.977544097304344	0.0224559026956558	P21705	Protein DAL82	DAL82	FALSE	FALSE
0.965945543944836	0.0340544560551643	P21734	Ubiquitin-conjugating enzyme E2 1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 1) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-24 kDa) (Ubiquitin-protein ligase)	UBC1	FALSE	FALSE
0.972966791391373	0.0270332086086273	P21771	37S ribosomal protein S28, mitochondrial	MRPS28	FALSE	FALSE
0.97040178924799	0.0295982107520103	P21801	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SDH2	FALSE	FALSE
0.978758628368378	0.0212413716316223	P21825	Translocation protein SEC62 (Sec62/63 complex 30 kDa subunit)	SEC62	FALSE	FALSE
0.960307705402374	0.0396922945976257	P21826	Malate synthase 2, glyoxysomal (EC 2.3.3.9) (Degradation of allantoin protein 7)	DAL7	FALSE	FALSE
0.959385915100574	0.0406140848994255	P21827	Guanine nucleotide exchange factor SRM1 (Pheromone response pathway component SRM1) (Pre-mRNA-processing protein 20) (Regulator of chromosome condensation) (Suppressor of receptor mutations 1) (mRNA transport protein 1)	SRM1	FALSE	FALSE
0.91186690017581	0.0881330998241902	P21951	DNA polymerase epsilon catalytic subunit A (EC 2.7.7.7) (DNA polymerase II subunit A)	POL2	FALSE	FALSE
0.732480933070183	0.267519066929817	P21954	Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	IDP1	FALSE	TRUE
0.9440779748559	0.0559220251441002	P21957	Transcriptional repressor OPI1 (Negative regulator of phospholipid biosynthesis) (Overproducer of inositol protein 1)	OPI1	FALSE	FALSE
0.774577464610338	0.225422535389662	P21965	Protein kinase MCK1 (EC 2.7.12.1) (Meiosis and centromere regulatory kinase)	MCK1	FALSE	TRUE
0.979707602858543	0.0202923971414566	P22007	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Ras proteins prenyltransferase subunit beta)	RAM1	FALSE	FALSE
0.975432546436787	0.0245674535632133	P22023	Killer toxin-resistance protein 5	KRE5	FALSE	FALSE
0.981205481886864	0.0187945181131363	P22035	Myb-like DNA-binding protein BAS1	BAS1	FALSE	FALSE
