FALSE.	TRUE.	uniprotKb	protein	gene	isSumo	predict
0.963465865254402	0.0365341347455979	P19835	Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase)	CEL BAL	FALSE	FALSE
0.570146249383688	0.429853750616312	P19838	Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]	NFKB1	TRUE	TRUE
0.965431210696697	0.0345687893033028	P19875	C-X-C motif chemokine 2 (Growth-regulated protein beta) (Gro-beta) (Macrophage inflammatory protein 2-alpha) (MIP2-alpha) [Cleaved into: GRO-beta(5-73) (GRO-beta-T) (Hematopoietic synergistic factor) (HSF) (SB-251353)]	CXCL2 GRO2 GROB MIP2A SCYB2	FALSE	FALSE
0.965431210696697	0.0345687893033028	P19876	C-X-C motif chemokine 3 (GRO-gamma(1-73)) (Growth-regulated protein gamma) (GRO-gamma) (Macrophage inflammatory protein 2-beta) (MIP2-beta) [Cleaved into: GRO-gamma(5-73)]	CXCL3 GRO3 GROG SCYB3	FALSE	FALSE
0.948741776198149	0.0512582238018513	P19878	Neutrophil cytosol factor 2 (NCF-2) (67 kDa neutrophil oxidase factor) (NADPH oxidase activator 2) (Neutrophil NADPH oxidase factor 2) (p67-phox)	NCF2 NOXA2 P67PHOX	FALSE	FALSE
0.949033587276936	0.0509664127230645	P19883	Follistatin (FS) (Activin-binding protein)	FST	FALSE	FALSE
0.969202799201012	0.0307972007989883	P19957	Elafin (Elastase-specific inhibitor) (ESI) (Peptidase inhibitor 3) (PI-3) (Protease inhibitor WAP3) (Skin-derived antileukoproteinase) (SKALP) (WAP four-disulfide core domain protein 14)	PI3 WAP3 WFDC14	FALSE	FALSE
0.954910304248333	0.045089695751667	P19971	Thymidine phosphorylase (TP) (EC 2.4.2.4) (Gliostatin) (Platelet-derived endothelial cell growth factor) (PD-ECGF) (TdRPase)	TYMP ECGF1	FALSE	FALSE
0.798757300451398	0.201242699548602	P20020	Plasma membrane calcium-transporting ATPase 1 (PMCA1) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 1) (Plasma membrane calcium pump isoform 1)	ATP2B1 PMCA1	FALSE	FALSE
0.810921567082405	0.189078432917595	P20023	Complement receptor type 2 (Cr2) (Complement C3d receptor) (Epstein-Barr virus receptor) (EBV receptor) (CD antigen CD21)	CR2 C3DR	FALSE	FALSE
0.963870334625244	0.0361296653747558	P20036	HLA class II histocompatibility antigen, DP alpha 1 chain (DP(W3)) (DP(W4)) (HLA-SB alpha chain) (MHC class II DP3-alpha) (MHC class II DPA1)	HLA-DPA1 HLA-DP1A HLASB	FALSE	FALSE
0.135778420865536	0.864221579134464	P20042	Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta) (eIF-2-beta)	EIF2S2 EIF2B	TRUE	TRUE
0.967713626623154	0.0322863733768464	P20061	Transcobalamin-1 (TC-1) (Haptocorrin) (HC) (Protein R) (Transcobalamin I) (TC I) (TCI)	TCN1 TC1	FALSE	FALSE
0.968615765571594	0.0313842344284058	P20062	Transcobalamin-2 (TC-2) (Transcobalamin II) (TC II) (TCII)	TCN2 TC2	FALSE	FALSE
0.753565416112542	0.246434583887458	P20073	Annexin A7 (Annexin VII) (Annexin-7) (Synexin)	ANXA7 ANX7 SNX OK/SW-cl.95	FALSE	TRUE
0.939220405966044	0.0607795940339565	P20132	L-serine dehydratase/L-threonine deaminase (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-threonine dehydratase) (TDH) (EC 4.3.1.19)	SDS SDH	FALSE	FALSE
0.956641163527966	0.0433588364720344	P20138	Myeloid cell surface antigen CD33 (Sialic acid-binding Ig-like lectin 3) (Siglec-3) (gp67) (CD antigen CD33)	CD33 SIGLEC3	FALSE	FALSE
0.964536527097225	0.0354634729027749	P20142	Gastricsin (EC 3.4.23.3) (Pepsinogen C)	PGC	FALSE	FALSE
0.967963588535786	0.0320364114642143	P20151	Kallikrein-2 (EC 3.4.21.35) (Glandular kallikrein-1) (hGK-1) (Tissue kallikrein-2)	KLK2	FALSE	FALSE
0.961115174889565	0.0388848251104355	P20155	Serine protease inhibitor Kazal-type 2 (Acrosin-trypsin inhibitor) (Epididymis tissue protein Li 172) (HUSI-II)	SPINK2	FALSE	FALSE
0.969557919800281	0.0304420801997185	P20160	Azurocidin (Cationic antimicrobial protein CAP37) (Heparin-binding protein) (HBP) (hHBP)	AZU1	FALSE	FALSE
0.184906726181507	0.815093273818493	P20226	TATA-box-binding protein (TATA sequence-binding protein) (TATA-binding factor) (TATA-box factor) (Transcription initiation factor TFIID TBP subunit)	TBP GTF2D1 TF2D TFIID	TRUE	TRUE
0.968831779956818	0.0311682200431824	P20231	Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II)	TPSB2 TPS2	FALSE	FALSE
0.901795075386763	0.0982049246132374	P20248	Cyclin-A2 (Cyclin-A)	CCNA2 CCN1 CCNA	FALSE	FALSE
0.85038806065917	0.14961193934083	P20264	POU domain, class 3, transcription factor 3 (Brain-specific homeobox/POU domain protein 1) (Brain-1) (Brn-1) (Octamer-binding protein 8) (Oct-8) (Octamer-binding transcription factor 8) (OTF-8)	POU3F3 BRN1 OTF8	FALSE	FALSE
0.881120800673962	0.118879199326038	P20265	POU domain, class 3, transcription factor 2 (Brain-specific homeobox/POU domain protein 2) (Brain-2) (Brn-2) (Nervous system-specific octamer-binding transcription factor N-Oct-3) (Octamer-binding protein 7) (Oct-7) (Octamer-binding transcription factor 7) (OTF-7)	POU3F2 BRN2 OCT7 OTF7	FALSE	FALSE
0.959804917871952	0.0401950821280479	P20273	B-cell receptor CD22 (B-lymphocyte cell adhesion molecule) (BL-CAM) (Sialic acid-binding Ig-like lectin 2) (Siglec-2) (T-cell surface antigen Leu-14) (CD antigen CD22)	CD22 SIGLEC2	TRUE	FALSE
0.286651433371007	0.713348566628992	P20290	Transcription factor BTF3 (Nascent polypeptide-associated complex subunit beta) (NAC-beta) (RNA polymerase B transcription factor 3)	BTF3 NACB OK/SW-cl.8	TRUE	TRUE
0.966826801002026	0.0331731989979744	P20292	Arachidonate 5-lipoxygenase-activating protein (FLAP) (MK-886-binding protein)	ALOX5AP FLAP	FALSE	FALSE
0.967464664578438	0.0325353354215622	P20309	Muscarinic acetylcholine receptor M3	CHRM3	FALSE	FALSE
0.933554720282555	0.0664452797174454	P20333	Tumor necrosis factor receptor superfamily member 1B (Tumor necrosis factor receptor 2) (TNF-R2) (Tumor necrosis factor receptor type II) (TNF-RII) (TNFR-II) (p75) (p80 TNF-alpha receptor) (CD antigen CD120b) (Etanercept) [Cleaved into: Tumor necrosis factor receptor superfamily member 1b, membrane form; Tumor necrosis factor-binding protein 2 (TBP-2) (TBPII)]	TNFRSF1B TNFBR TNFR2	FALSE	FALSE
0.950915656089783	0.0490843439102173	P20336	Ras-related protein Rab-3A	RAB3A	FALSE	FALSE
0.897264168858528	0.102735831141472	P20337	Ras-related protein Rab-3B	RAB3B	FALSE	FALSE
0.949152430295944	0.0508475697040558	P20338	Ras-related protein Rab-4A	RAB4A RAB4	FALSE	FALSE
0.903932031393051	0.0960679686069489	P20339	Ras-related protein Rab-5A	RAB5A RAB5	FALSE	FALSE
0.879337857812643	0.120662142187357	P20340	Ras-related protein Rab-6A (Rab-6)	RAB6A RAB6	FALSE	FALSE
0.966275040507317	0.0337249594926834	P20366	Protachykinin-1 (PPT) [Cleaved into: Substance P; Neurokinin A (NKA) (Neuromedin L) (Substance K); Neuropeptide K (NPK); Neuropeptide gamma; C-terminal-flanking peptide]	TAC1 NKA NKNA TAC2	FALSE	FALSE
0.769401681423187	0.230598318576813	P20393	Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)	NR1D1 EAR1 HREV THRAL	FALSE	FALSE
0.96603862285614	0.0339613771438598	P20396	Pro-thyrotropin-releasing hormone (Pro-TRH) (Prothyroliberin) [Cleaved into: Thyrotropin-releasing hormone (TRH) (Protirelin) (TSH-releasing factor) (Thyroliberin) (Thyrotropin-releasing factor) (TRF)]	TRH	FALSE	FALSE
0.938924086689949	0.0610759133100509	P20472	Parvalbumin alpha	PVALB	FALSE	FALSE
0.242715222798288	0.757284777201712	P20585	DNA mismatch repair protein Msh3 (hMSH3) (Divergent upstream protein) (DUP) (Mismatch repair protein 1) (MRP1)	MSH3 DUC1 DUG	TRUE	TRUE
0.834343914836645	0.165656085163355	P20591	Interferon-induced GTP-binding protein Mx1 (Interferon-induced protein p78) (IFI-78K) (Interferon-regulated resistance GTP-binding protein MxA) (Myxoma resistance protein 1) (Myxovirus resistance protein 1) [Cleaved into: Interferon-induced GTP-binding protein Mx1, N-terminally processed]	MX1	FALSE	FALSE
0.799950497895479	0.200049502104521	P20592	Interferon-induced GTP-binding protein Mx2 (Interferon-regulated resistance GTP-binding protein MxB) (Myxovirus resistance protein 2) (p78-related protein)	MX2	FALSE	FALSE
0.950694943964481	0.0493050560355186	P20594	Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B)	NPR2 ANPRB	FALSE	FALSE
0.206360655575991	0.793639344424009	P20618	Proteasome subunit beta type-1 (EC 3.4.25.1) (Macropain subunit C5) (Multicatalytic endopeptidase complex subunit C5) (Proteasome component C5) (Proteasome gamma chain)	PSMB1 PSC5	TRUE	TRUE
0.965442711412907	0.0345572885870934	P20645	Cation-dependent mannose-6-phosphate receptor (CD Man-6-P receptor) (CD-MPR) (46 kDa mannose 6-phosphate receptor) (MPR 46)	M6PR MPR46 MPRD	FALSE	FALSE
0.913036640584469	0.0869633594155311	P20648	Potassium-transporting ATPase alpha chain 1 (EC 3.6.3.10) (Gastric H(+)/K(+) ATPase subunit alpha) (Proton pump)	ATP4A	FALSE	FALSE
0.145758124832064	0.854241875167936	P20671	Histone H2A type 1-D (Histone H2A.3) (Histone H2A/g)	HIST1H2AD H2AFG	TRUE	TRUE
0.278033745512366	0.721966254487634	P20700	Lamin-B1	LMNB1 LMN2 LMNB	TRUE	TRUE
0.844795977324247	0.155204022675753	P20701	Integrin alpha-L (CD11 antigen-like family member A) (Leukocyte adhesion glycoprotein LFA-1 alpha chain) (LFA-1A) (Leukocyte function-associated molecule 1 alpha chain) (CD antigen CD11a)	ITGAL CD11A	FALSE	FALSE
0.957960104048252	0.0420398959517478	P20702	Integrin alpha-X (CD11 antigen-like family member C) (Leu M5) (Leukocyte adhesion glycoprotein p150,95 alpha chain) (Leukocyte adhesion receptor p150,95) (CD antigen CD11c)	ITGAX CD11C	FALSE	FALSE
0.961996296048164	0.0380037039518356	P20711	Aromatic-L-amino-acid decarboxylase (AADC) (EC 4.1.1.28) (DOPA decarboxylase) (DDC)	DDC AADC	FALSE	FALSE
0.967944791615009	0.0320552083849907	P20718	Granzyme H (EC 3.4.21.-) (CCP-X) (Cathepsin G-like 2) (CTSGL2) (Cytotoxic T-lymphocyte proteinase) (Cytotoxic serine protease C) (CSP-C)	GZMH CGL2 CTSGL2	FALSE	FALSE
0.771937600299716	0.228062399700284	P20719	Homeobox protein Hox-A5 (Homeobox protein Hox-1C)	HOXA5 HOX1C	FALSE	FALSE
0.948393762409687	0.0516062375903129	P20742	Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6)	PZP CPAMD6	FALSE	FALSE
0.784736124575138	0.215263875424862	P20749	B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)	BCL3 BCL4 D19S37	FALSE	FALSE
0.938762838095427	0.0612371619045734	P20774	Mimecan (Osteoglycin) (Osteoinductive factor) (OIF)	OGN OIF SLRR3A	FALSE	FALSE
0.967748930156231	0.032251069843769	P20783	Neurotrophin-3 (NT-3) (HDNF) (Nerve growth factor 2) (NGF-2) (Neurotrophic factor)	NTF3	FALSE	FALSE
0.90825492143631	0.0917450785636902	P20794	Serine/threonine-protein kinase MAK (EC 2.7.11.22) (Male germ cell-associated kinase)	MAK	FALSE	FALSE
0.968738394081593	0.0312616059184074	P20800	Endothelin-2 (ET-2) (Preproendothelin-2) (PPET2)	EDN2	FALSE	FALSE
0.872105888575315	0.127894111424685	P20807	Calpain-3 (EC 3.4.22.54) (Calcium-activated neutral proteinase 3) (CANP 3) (Calpain L3) (Calpain p94) (Muscle-specific calcium-activated neutral protease 3) (New calpain 1) (nCL-1)	CAPN3 CANP3 CANPL3 NCL1	FALSE	FALSE
0.961424314081669	0.0385756859183312	P20809	Interleukin-11 (IL-11) (Adipogenesis inhibitory factor) (AGIF) (Oprelvekin)	IL11	FALSE	FALSE
0.717396687492728	0.282603312507272	P20810	Calpastatin (Calpain inhibitor) (Sperm BS-17 component)	CAST	FALSE	TRUE
0.960821049213409	0.0391789507865906	P20813	Cytochrome P450 2B6 (EC 1.14.13.-) (1,4-cineole 2-exo-monooxygenase) (CYPIIB6) (Cytochrome P450 IIB1)	CYP2B6	FALSE	FALSE
0.958156209290028	0.0418437907099724	P20815	Cytochrome P450 3A5 (EC 1.14.14.1) (CYPIIIA5) (Cytochrome P450 HLp2) (Cytochrome P450-PCN3)	CYP3A5	FALSE	FALSE
0.781640756800771	0.218359243199229	P20823	Hepatocyte nuclear factor 1-alpha (HNF-1-alpha) (HNF-1A) (Liver-specific transcription factor LF-B1) (LFB1) (Transcription factor 1) (TCF-1)	HNF1A TCF1	FALSE	FALSE
0.942080735266209	0.0579192647337914	P20827	Ephrin-A1 (EPH-related receptor tyrosine kinase ligand 1) (LERK-1) (Immediate early response protein B61) (Tumor necrosis factor alpha-induced protein 4) (TNF alpha-induced protein 4) [Cleaved into: Ephrin-A1, secreted form]	EFNA1 EPLG1 LERK1 TNFAIP4	FALSE	FALSE
0.739330493435264	0.260669506564736	P20839	Inosine-5'-monophosphate dehydrogenase 1 (IMP dehydrogenase 1) (IMPD 1) (IMPDH 1) (EC 1.1.1.205) (IMPDH-I)	IMPDH1 IMPD1	FALSE	TRUE
0.968350962400436	0.0316490375995636	P20848	Putative alpha-1-antitrypsin-related protein (Protease inhibitor 1-like) (Serpin A2)	SERPINA2 ARGS ATR PIL SERPINA2P	FALSE	FALSE
0.96431253105402	0.0356874689459801	P20849	Collagen alpha-1(IX) chain	COL9A1	FALSE	FALSE
0.964581074118614	0.0354189258813858	P20851	C4b-binding protein beta chain	C4BPB	FALSE	FALSE
0.957535580396652	0.0424644196033478	P20853	Cytochrome P450 2A7 (EC 1.14.14.1) (CYPIIA7) (Cytochrome P450 IIA4)	CYP2A7	FALSE	FALSE
0.933796099722385	0.0662039002776146	P20908	Collagen alpha-1(V) chain	COL5A1	FALSE	FALSE
0.860590192675591	0.139409807324409	P20916	Myelin-associated glycoprotein (Siglec-4a)	MAG GMA	FALSE	FALSE
0.683377020582557	0.316622979417443	P20929	Nebulin	NEB	FALSE	TRUE
0.680048681944609	0.319951318055391	P20930	Filaggrin	FLG	TRUE	TRUE
0.968652057647705	0.0313479423522949	P20933	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain]	AGA	FALSE	FALSE
0.905965585708618	0.0940344142913818	P20936	Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP)	RASA1 GAP RASA	FALSE	FALSE
0.956754317581654	0.0432456824183464	P20941	Phosducin (PHD) (33 kDa phototransducing protein) (Protein MEKA)	PDC	FALSE	FALSE
0.907494442164898	0.0925055578351021	P20963	T-cell surface glycoprotein CD3 zeta chain (T-cell receptor T3 zeta chain) (CD antigen CD247)	CD247 CD3Z T3Z TCRZ	FALSE	FALSE
0.909564222693443	0.0904357773065567	P21108	Ribose-phosphate pyrophosphokinase 3 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 1-like 1) (PRPS1-like 1) (Phosphoribosyl pyrophosphate synthase III) (PRS-III)	PRPS1L1 PRPS3 PRPSL	FALSE	FALSE
0.126065285131335	0.873934714868665	P21127	Cyclin-dependent kinase 11B (EC 2.7.11.22) (Cell division cycle 2-like protein kinase 1) (CLK-1) (Cell division protein kinase 11B) (Galactosyltransferase-associated protein kinase p58/GTA) (PITSLRE serine/threonine-protein kinase CDC2L1) (p58 CLK-1)	CDK11B CDC2L1 CDK11 PITSLREA PK58	TRUE	TRUE
0.888910389840603	0.111089610159397	P21128	Poly(U)-specific endoribonuclease (EC 3.1.-.-) (Placental protein 11) (PP11) (Protein endoU) (Uridylate-specific endoribonuclease)	ENDOU	FALSE	FALSE
0.967233019769192	0.0327669802308083	P21145	Myelin and lymphocyte protein (T-lymphocyte maturation-associated protein)	MAL	FALSE	FALSE
0.966664037406445	0.0333359625935554	P21217	Galactoside 3(4)-L-fucosyltransferase (EC 2.4.1.65) (Blood group Lewis alpha-4-fucosyltransferase) (Lewis FT) (Fucosyltransferase 3) (Fucosyltransferase III) (FucT-III)	FUT3 FT3B LE	FALSE	FALSE
0.956301236748695	0.0436987632513046	P21246	Pleiotrophin (PTN) (Heparin-binding brain mitogen) (HBBM) (Heparin-binding growth factor 8) (HBGF-8) (Heparin-binding growth-associated molecule) (HB-GAM) (Heparin-binding neurite outgrowth-promoting factor 1) (HBNF-1) (Osteoblast-specific factor 1) (OSF-1)	PTN HBNF1 NEGF1	FALSE	FALSE
0.897875872552395	0.102124127447605	P21266	Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3)	GSTM3 GST5	TRUE	FALSE
0.71114136070013	0.28885863929987	P21281	V-type proton ATPase subunit B, brain isoform (V-ATPase subunit B 2) (Endomembrane proton pump 58 kDa subunit) (HO57) (Vacuolar proton pump subunit B 2)	ATP6V1B2 ATP6B2 VPP3	TRUE	TRUE
0.926738605499268	0.0732613945007324	P21283	V-type proton ATPase subunit C 1 (V-ATPase subunit C 1) (Vacuolar proton pump subunit C 1)	ATP6V1C1 ATP6C ATP6D VATC	FALSE	FALSE
0.109367724955082	0.890632275044918	P21333	Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)	FLNA FLN FLN1	TRUE	TRUE
0.849525393247604	0.150474606752396	P21359	Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]	NF1	FALSE	FALSE
0.936291602253914	0.0637083977460862	P21397	Amine oxidase [flavin-containing] A (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)	MAOA	FALSE	FALSE
0.6967844183743	0.3032155816257	P21399	Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Ferritin repressor protein) (Iron regulatory protein 1) (IRP1) (Iron-responsive element-binding protein 1) (IRE-BP 1)	ACO1 IREB1	FALSE	TRUE
0.930134223252535	0.0698657767474651	P21439	Phosphatidylcholine translocator ABCB4 (ATP-binding cassette sub-family B member 4) (Multidrug resistance protein 3) (EC 3.6.3.44) (P-glycoprotein 3)	ABCB4 MDR3 PGY3	FALSE	FALSE
0.967287923395634	0.0327120766043663	P21452	Substance-K receptor (SKR) (NK-2 receptor) (NK-2R) (Neurokinin A receptor) (Tachykinin receptor 2)	TACR2 NK2R NKNAR TAC2R	FALSE	FALSE
0.931412585824728	0.068587414175272	P21453	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1PR1 CHEDG1 EDG1	FALSE	FALSE
0.95155872374773	0.0484412762522698	P21462	fMet-Leu-Phe receptor (fMLP receptor) (N-formyl peptide receptor) (FPR) (N-formylpeptide chemoattractant receptor)	FPR1	FALSE	FALSE
0.954574565291405	0.0454254347085953	P21549	Serine--pyruvate aminotransferase (SPT) (EC 2.6.1.51) (Alanine--glyoxylate aminotransferase) (AGT) (EC 2.6.1.44)	AGXT AGT1 SPAT	FALSE	FALSE
0.958110771179199	0.0418892288208008	P21554	Cannabinoid receptor 1 (CB-R) (CB1) (CANN6)	CNR1 CNR	FALSE	FALSE
0.913107329010963	0.0868926709890365	P21579	Synaptotagmin-1 (Synaptotagmin I) (SytI) (p65)	SYT1 SVP65 SYT	FALSE	FALSE
0.8493090903759	0.1506909096241	P21580	Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 3.4.19.12) (EC 6.3.2.-) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37]	TNFAIP3 OTUD7C	FALSE	FALSE
0.952808568179607	0.0471914318203926	P21583	Kit ligand (Mast cell growth factor) (MGF) (Stem cell factor) (SCF) (c-Kit ligand) [Cleaved into: Soluble KIT ligand (sKITLG)]	KITLG MGF SCF	FALSE	FALSE
0.946637000441551	0.0533629995584488	P21589	5'-nucleotidase (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase) (CD antigen CD73)	NT5E NT5 NTE	FALSE	FALSE
0.902573161423206	0.0974268385767937	P21673	Diamine acetyltransferase 1 (EC 2.3.1.57) (Polyamine N-acetyltransferase 1) (Putrescine acetyltransferase) (Spermidine/spermine N(1)-acetyltransferase 1) (SSAT) (SSAT-1)	SAT1 SAT	FALSE	FALSE
0.191469435840845	0.808530564159155	P21675	Transcription initiation factor TFIID subunit 1 (EC 2.3.1.48) (EC 2.7.11.1) (Cell cycle gene 1 protein) (TBP-associated factor 250 kDa) (p250) (Transcription initiation factor TFIID 250 kDa subunit) (TAF(II)250) (TAFII-250) (TAFII250)	TAF1 BA2R CCG1 CCGS TAF2A	TRUE	TRUE
0.916468313783407	0.0835316862165928	P21695	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)	GPD1	FALSE	FALSE
0.927405031323433	0.0725949686765671	P21709	Ephrin type-A receptor 1 (hEpha1) (EC 2.7.10.1) (EPH tyrosine kinase) (EPH tyrosine kinase 1) (Erythropoietin-producing hepatoma receptor) (Tyrosine-protein kinase receptor EPH)	EPHA1 EPH EPHT EPHT1	FALSE	FALSE
0.963525165915489	0.0364748340845108	P21728	D(1A) dopamine receptor (Dopamine D1 receptor)	DRD1	FALSE	FALSE
0.95891696035862	0.0410830396413803	P21730	C5a anaphylatoxin chemotactic receptor 1 (C5a anaphylatoxin chemotactic receptor) (C5a-R) (C5aR) (CD antigen CD88)	C5AR1 C5AR C5R1	FALSE	FALSE
0.961047912836075	0.0389520871639252	P21731	Thromboxane A2 receptor (TXA2-R) (Prostanoid TP receptor)	TBXA2R	FALSE	FALSE
0.938171495646238	0.0618285043537616	P21741	Midkine (MK) (Amphiregulin-associated protein) (ARAP) (Midgestation and kidney protein) (Neurite outgrowth-promoting factor 2) (Neurite outgrowth-promoting protein)	MDK MK1 NEGF2	FALSE	FALSE
0.965841712653637	0.0341582873463631	P21754	Zona pellucida sperm-binding protein 3 (Sperm receptor) (ZP3A/ZP3B) (Zona pellucida glycoprotein 3) (Zp-3) (Zona pellucida protein C) [Cleaved into: Processed zona pellucida sperm-binding protein 3]	ZP3 ZP3A ZP3B ZPC	FALSE	FALSE
0.963514747023582	0.0364852529764176	P21757	Macrophage scavenger receptor types I and II (Macrophage acetylated LDL receptor I and II) (Scavenger receptor class A member 1) (CD antigen CD204)	MSR1 SCARA1	FALSE	FALSE
0.967286352515221	0.0327136474847793	P21781	Fibroblast growth factor 7 (FGF-7) (Heparin-binding growth factor 7) (HBGF-7) (Keratinocyte growth factor)	FGF7 KGF	FALSE	FALSE
0.492424421682954	0.507575578317046	P21796	Voltage-dependent anion-selective channel protein 1 (VDAC-1) (hVDAC1) (Outer mitochondrial membrane protein porin 1) (Plasmalemmal porin) (Porin 31HL) (Porin 31HM)	VDAC1 VDAC	TRUE	TRUE
0.925108704417944	0.0748912955820561	P21802	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1) (K-sam) (KGFR) (Keratinocyte growth factor receptor) (CD antigen CD332)	FGFR2 BEK KGFR KSAM	FALSE	FALSE
0.923541769683361	0.0764582303166389	P21810	Biglycan (Bone/cartilage proteoglycan I) (PG-S1)	BGN SLRR1A	FALSE	FALSE
0.947346818745136	0.0526531812548637	P21815	Bone sialoprotein 2 (Bone sialoprotein II) (BSP II) (Cell-binding sialoprotein) (Integrin-binding sialoprotein)	IBSP BNSP	FALSE	FALSE
0.930373167991638	0.0696268320083618	P21817	Ryanodine receptor 1 (RYR-1) (RyR1) (Skeletal muscle calcium release channel) (Skeletal muscle ryanodine receptor) (Skeletal muscle-type ryanodine receptor) (Type 1 ryanodine receptor)	RYR1 RYDR	FALSE	FALSE
0.937909902334213	0.0620900976657868	P21860	Receptor tyrosine-protein kinase erbB-3 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-3) (Tyrosine kinase-type cell surface receptor HER3)	ERBB3 HER3	FALSE	FALSE
0.935302152633667	0.064697847366333	P21912	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SDHB SDH SDH1	FALSE	FALSE
0.956962311863899	0.0430376881361008	P21917	D(4) dopamine receptor (D(2C) dopamine receptor) (Dopamine D4 receptor)	DRD4	FALSE	FALSE
0.968305150866508	0.0316948491334915	P21918	D(1B) dopamine receptor (D(5) dopamine receptor) (D1beta dopamine receptor) (Dopamine D5 receptor)	DRD5 DRD1B DRD1L2	FALSE	FALSE
0.895119696557522	0.104880303442478	P21926	CD9 antigen (5H9 antigen) (Cell growth-inhibiting gene 2 protein) (Leukocyte antigen MIC3) (Motility-related protein) (MRP-1) (Tetraspanin-29) (Tspan-29) (p24) (CD antigen CD9)	CD9 MIC3 TSPAN29 GIG2	FALSE	FALSE
0.963220883905888	0.0367791160941124	P21941	Cartilage matrix protein (Matrilin-1)	MATN1 CMP CRTM	FALSE	FALSE
0.950936484634876	0.0490635153651238	P21953	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component beta chain) (BCKDE1B) (BCKDH E1-beta)	BCKDHB	FALSE	FALSE
0.841820082366467	0.158179917633533	P21964	Catechol O-methyltransferase (EC 2.1.1.6)	COMT	FALSE	FALSE
0.86035059556365	0.13964940443635	P21980	Protein-glutamine gamma-glutamyltransferase 2 (EC 2.3.2.13) (Tissue transglutaminase) (Transglutaminase C) (TG(C)) (TGC) (TGase C) (Transglutaminase H) (TGase H) (Transglutaminase-2) (TGase-2)	TGM2	TRUE	FALSE
0.901755511015654	0.0982444889843463	P22001	Potassium voltage-gated channel subfamily A member 3 (HGK5) (HLK3) (HPCN3) (Voltage-gated K(+) channel HuKIII) (Voltage-gated potassium channel subunit Kv1.3)	KCNA3 HGK5	FALSE	FALSE
0.954754011034965	0.0452459889650345	P22003	Bone morphogenetic protein 5 (BMP-5)	BMP5	FALSE	FALSE
0.976804343983531	0.023195656016469	P22004	Bone morphogenetic protein 6 (BMP-6) (VG-1-related protein) (VG-1-R) (VGR-1)	BMP6 VGR	FALSE	FALSE
